"relative_path","bytes","last_write_time"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/021_mobile_night_video_56165151814_frame_0005.jpg","144417","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/022_seed_streetlight_dataset_valid_train_set_2_frame_18_jpg.rf.9j8rbyNSU01NxLqgKJQZ.jpg","74589","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/023_mobile_night_video_561651518146_frame_0005.jpg","144417","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/024_seed_streetlight_dataset_test_test_set_1_frame_27_jpg.rf.zNjD3aPDgHCRD0v5Ud1J.jpg","55528","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/025_mobile_night_video_20250529_205107_frame_0236.jpg","135297","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/026_seed_streetlight_dataset_train_train_set_2_frame_6_jpg.rf.fBPGqjd6EENi88s72LjH.jpg","56554","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/027_mobile_night_video_5616515181548_frame_0075.jpg","139375","2026-05-13T03:42:08"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/028_seed_streetlight_dataset_valid_train_set_2_frame_7_jpg.rf.GVnH7ruYERjJMdhbO05j.jpg","85460","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/029_mobile_night_video_20250529_211431_frame_0041.jpg","151130","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/030_seed_streetlight_dataset_test_train_set_1_frame_179_jpg.rf.bBR6RQPgDh5U5drkv6cJ.jpg","67266","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/031_mobile_night_video_561651518145_frame_0029.jpg","123244","2026-05-13T03:42:08"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/032_seed_streetlight_dataset_train_train_set_2_frame_29_jpg.rf.7j46byYkUbEZuwPzIQCT.jpg","75479","2026-05-14T10:57:58"
